word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(ส่วนตัว - ADJ),0.07777930688600675,-1.0791812460476249,-1.0014019391616182,neg
(มากมาย - ADJ),0.13730391924512045,-1.0791812460476249,-0.9418773268025045,neg
(หนัก - ADJ),0.6481608907167229,0,0.6481608907167229,pos
(สมเหตุสมผล - ADJ),0.4891204724768353,0,0.4891204724768353,pos
(แปลก - ADJ),0.48612066803754217,0,0.48612066803754217,pos
(ตอง - ADJ),0.48612066803754217,0,0.48612066803754217,pos
(ใหญ่ - ADJ),0.10271579228038671,-0.5395906230238124,-0.4368748307434257,neg
(แน่นอน - ADJ),0.41086316912154686,0,0.41086316912154686,pos
(ร้อน - ADJ),0.38889653443003375,0,0.38889653443003375,pos
(เต็มไปด้วย - ADJ),0.38889653443003375,0,0.38889653443003375,pos
(อย่างน้อย - ADJ),0.38889653443003375,0,0.38889653443003375,pos
(ดี - ADJ),0.07892371879258313,-0.45154499349597177,-0.3726212747033886,neg
 (ดี - ADJ),0.07892371879258313,-0.45154499349597177,-0.3726212747033886,neg
(ย้าย - ADJ),0,-0.35972708201587494,-0.35972708201587494,neg
(มาก - ADJ),0,-0.35972708201587494,-0.35972708201587494,neg
(ยาว - ADJ),0.34314400096767683,0,0.34314400096767683,pos
(*ดี - ADJ),0.0576650061924978,-0.3890756251918218,-0.331410618999324,neg
(อื่น - ADJ),0,-0.30833749887074996,-0.30833749887074996,neg
(แพง - ADJ),0.3081473768411601,0,0.3081473768411601,pos
(โดดเด่น - ADJ),0.2991511803307952,0,0.2991511803307952,pos
(*แออัด - ADJ),0.2934722834861012,0,0.2934722834861012,pos
(จริง - ADJ),0.2777832388785955,0,0.2777832388785955,pos
(เหมาะสม - ADJ),0.2777832388785955,0,0.2777832388785955,pos
(*เหมาะ - ADJ),0.2777832388785955,0,0.2777832388785955,pos
(ส่วนใหญ่ - ADJ),0.24306033401877108,0,0.24306033401877108,pos
(แก่ - ADJ),0.24306033401877108,0,0.24306033401877108,pos
(ขาว - ADJ),0.24306033401877108,0,0.24306033401877108,pos
(กันเอง - ADJ),0.24306033401877108,0,0.24306033401877108,pos
(สกปรก - ADJ),0,-0.24082399653118497,-0.24082399653118497,neg
(เลวร้าย - ADJ),0,-0.23856062735983122,-0.23856062735983122,neg
(หลากหลาย - ADJ),0.23477895378374106,0,0.23477895378374106,pos
(เยี่ยม - ADJ),0.23477895378374106,0,0.23477895378374106,pos
(อื่นๆ - ADJ),0.21738687665637127,0,0.21738687665637127,pos
(ยอดเยี่ยม - ADJ),0.1830576382939372,0,0.1830576382939372,pos
(เหมาะ - ADJ),0.1826058529429097,0,0.1826058529429097,pos
(ที่แล้ว - ADJ),0.1767711520136517,0,0.1767711520136517,pos
(น้อย - ADJ),0.18518882591906366,-0.35972708201587494,-0.17453825609681128,neg
(ใช้งาน - ADJ),0.1690854497521886,0,0.1690854497521886,pos
(สูง - ADJ),0.1586336667492439,0,0.1586336667492439,pos
(*กี่ - ADJ),0.14290892839010325,0,0.14290892839010325,pos
(*ชัดเจน - ADJ),0.12153016700938554,0,0.12153016700938554,pos
(วิเศษ - ADJ),0.12153016700938554,0,0.12153016700938554,pos
(สวย - ADJ),0.10925549717667982,0,0.10925549717667982,pos
(แออัด - ADJ),0.07279497597737249,-0.1806179973983887,-0.10782302142101623,neg
(งดงาม - ADJ),0.10434620168166268,0,0.10434620168166268,pos
(ใส - ADJ),0.10271579228038671,0,0.10271579228038671,pos
(อุ่น - ADJ),0.10271579228038671,0,0.10271579228038671,pos
(หลัก - ADJ),0.10057668993880182,0,0.10057668993880182,pos
(น่ารัก - ADJ),0.09836530063091174,0,0.09836530063091174,pos
(ทั่วไป - ADJ),0.08649750928874671,0,0.08649750928874671,pos
(อบอุ่น - ADJ),0.08390141755138789,0,0.08390141755138789,pos
(นอก - ADJ),0.07070846080546067,0,0.07070846080546067,pos
(โดยทั่วไป - ADJ),0.07070846080546067,0,0.07070846080546067,pos
(ดัง - ADJ),0.24306033401877108,-0.31126050015345746,-0.06820016613468638,neg
(สวยงาม - ADJ),0.11188723885669576,-0.17986354100793747,-0.06797630215124172,neg
(หยาบคาย - ADJ),0.05135789614019336,0,0.05135789614019336,pos
(หยิ่งผยอง - ADJ),0.03888965344300337,0,0.03888965344300337,pos
