word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(ส่วนตัว - ADJ),0.05636181658406286,-1.0791812460476249,-1.022819429463562,neg
(ลิ่ง - ADV),0.9722413360750843,0,0.9722413360750843,pos
(*กี่ - ADJ),0.15217154411909142,-1.0791812460476249,-0.9270097019285335,neg
(พิเศษ - ADJ),0.8217263382430937,0,0.8217263382430937,pos
(สนุกสนาน - ADJ),0.7777930688600675,0,0.7777930688600675,pos
(งาม - ADJ),0.6481608907167229,0,0.6481608907167229,pos
(เอง - ADV),0.6481608907167229,0,0.6481608907167229,pos
(ซื้อ - ADV),0.6481608907167229,0,0.6481608907167229,pos
(เดียว - ADJ),0.6481608907167229,0,0.6481608907167229,pos
(ที่นั่น - ADV),0.5478175588287291,0,0.5478175588287291,pos
(หนัก - ADJ),0.48612066803754217,0,0.48612066803754217,pos
(ด้านหน้า - ADV),0.48612066803754217,0,0.48612066803754217,pos
(มากมาย - ADJ),0.08196505481907886,-0.5395906230238124,-0.4576255682047336,neg
(เล็ก - ADJ),0.41086316912154686,0,0.41086316912154686,pos
(. - ADV),0.38889653443003375,0,0.38889653443003375,pos
(แปลก - ADJ),0.38889653443003375,0,0.38889653443003375,pos
(เพียงแค่ - ADV),0.38889653443003375,0,0.38889653443003375,pos
(ตอง - ADJ),0.38889653443003375,0,0.38889653443003375,pos
(ย้าย - ADJ),0,-0.35972708201587494,-0.35972708201587494,neg
(มาก - ADJ),0,-0.35972708201587494,-0.35972708201587494,neg
(แน่นอน - ADJ),0.3286905352972375,0,0.3286905352972375,pos
(อย่างยิ่ง - ADV),0.3286905352972375,0,0.3286905352972375,pos
(ไป - ADV),0.32408044535836145,0,0.32408044535836145,pos
(เลย - ADV),0,-0.3010299956639812,-0.3010299956639812,neg
(เพิ่ง - ADV),0.2991511803307952,0,0.2991511803307952,pos
(*เหมาะ - ADJ),0.2991511803307952,0,0.2991511803307952,pos
(ขึ้น - ADV),0.24456023623841766,-0.5395906230238124,-0.2950303867853948,neg
(สมเหตุสมผล - ADJ),0.2934722834861012,0,0.2934722834861012,pos
(ยาว - ADJ),0.29167240082252527,0,0.29167240082252527,pos
(น้อย - ADJ),0.12153016700938554,-0.4046929672678593,-0.28316280025847373,neg
(ใกล้เคียง - ADV),0.2767805928475889,0,0.2767805928475889,pos
(หลากหลาย - ADJ),0.27390877941436453,0,0.27390877941436453,pos
(เสมอ - ADV),0.27390877941436453,0,0.27390877941436453,pos
(ทั่ว - ADJ),0.2528388733055673,0,0.2528388733055673,pos
(เกือบ - ADV),0.24306033401877108,0,0.24306033401877108,pos
(อย่างน้อย - ADJ),0.24306033401877108,0,0.24306033401877108,pos
(เต็มไปด้วย - ADJ),0.22876266731178455,0,0.22876266731178455,pos
(ตรงกลาง - ADV),0.2160536302389076,0,0.2160536302389076,pos
(ชายหาด - ADV),0.2160536302389076,0,0.2160536302389076,pos
(อื่น - ADJ),0,-0.215836249209525,-0.215836249209525,neg
(ดี - ADJ),0.05882166998794832,-0.2675822183679833,-0.20876054838003497,neg
(แพง - ADJ),0.20543158456077343,0,0.20543158456077343,pos
(ร้อน - ADJ),0.19444826721501687,0,0.19444826721501687,pos
(สกปรก - ADJ),0,-0.18524922810091152,-0.18524922810091152,neg
(อร่อย - ADV),0.18518882591906366,0,0.18518882591906366,pos
