word,noun,position,range,index
(โปรด - ADJ), - NOUN),right,3,5
(โปรด - ADJ), - NOUN),right,1,5
(โปรด - ADJ), - NOUN),left,1,5
(โปรด - ADJ), - NOUN),left,3,5
(โปรด - ADJ),(ผู้ - NOUN),left,1,5
