word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(ส่วนใหญ่ - ADJ),0.14695296192366653,0,0.14695296192366653,pos
(เคย - ADJ),0.11739030556456176,0,0.11739030556456176,pos
(ไวย์ - VERB),0.11739030556456176,0,0.11739030556456176,pos
(ติ - VERB),0.11739030556456176,0,0.11739030556456176,pos
(สูง - VERB),0.11739030556456176,0,0.11739030556456176,pos
(ของวัด - VERB),0.11739030556456176,0,0.11739030556456176,pos
(จำเป็น - VERB),0.10787217268094865,0,0.10787217268094865,pos
(สงบ - VERB),0.10503343129460789,0,0.10503343129460789,pos
(สงบ - ADJ),0.10503343129460789,0,0.10503343129460789,pos
(น้อย - ADJ),0.09796864128244435,0,0.09796864128244435,pos
(เป็นบ้า - ADJ),0.09503024736178808,0,0.09503024736178808,pos
(เหลือเฟือ - ADJ),0.09503024736178808,0,0.09503024736178808,pos
(ลิ้มรส - VERB),0.08069548566350326,0,0.08069548566350326,pos
(สดชื่น - VERB),0.07391241461472407,0,0.07391241461472407,pos
(สมบูรณ์ - VERB),0.07256855253082,0,0.07256855253082,pos
(บวก - ADJ),0.05869515278228088,0,0.05869515278228088,pos
(ร้ายแรง - VERB),0.05869515278228088,0,0.05869515278228088,pos
(ซ่อนตัว - VERB),0.05701814841707285,0,0.05701814841707285,pos
(เก็บรักษา - VERB),0.05543431096104305,0,0.05543431096104305,pos
(ท่องเที่ยว - VERB),0.05543431096104305,0,0.05543431096104305,pos
(ความเคารพ - VERB),0.05543431096104305,0,0.05543431096104305,pos
(นำ - VERB),0.053936086340474323,0,0.053936086340474323,pos
(ช้าง - VERB),0.053936086340474323,0,0.053936086340474323,pos
(ตรวจสอบ - VERB),0.053936086340474323,0,0.053936086340474323,pos
(หมายถึง - VERB),0.053936086340474323,0,0.053936086340474323,pos
(เน้น - VERB),0.053936086340474323,0,0.053936086340474323,pos
(ทำลาย - VERB),0.052516715647303945,0,0.052516715647303945,pos
(ขอบคุณ - VERB),0.052516715647303945,0,0.052516715647303945,pos
(ขับรถ - VERB),0.04984132938039908,0,0.04984132938039908,pos
(จุด - VERB),0.04846321084716662,0,0.04846321084716662,pos
(เหมาะสม - VERB),0.0453553453317625,0,0.0453553453317625,pos
(คลุม - VERB),0.0453553453317625,0,0.0453553453317625,pos
(เยือน - VERB),0.0453553453317625,0,0.0453553453317625,pos
(ใหญ่ - ADJ),0.04524594815810349,0,0.04524594815810349,pos
(ซ่อน - VERB),0.04291688590532366,0,0.04291688590532366,pos
(ไม่ได้ - VERB),0.042365129973339216,0,0.042365129973339216,pos
(รอบๆ - VERB),0.0418279093632752,0,0.0418279093632752,pos
(แจ่มใส - ADJ),0.039912703891951,0,0.039912703891951,pos
(ยอดเยี่ยม - ADJ),0.039912703891951,0,0.039912703891951,pos
(ใช้ - VERB),0.03818558118958021,0,0.03818558118958021,pos
(ฉลอง - VERB),0.03781017993367098,0,0.03781017993367098,pos
(เกาะ - VERB),0.03765789330963486,0,0.03765789330963486,pos
(ตก - VERB),0.03637716060427516,0,0.03637716060427516,pos
(หยาบ - VERB),0.03628427626541,0,0.03628427626541,pos
(ลับ - ADJ),0.03628427626541,0,0.03628427626541,pos
(กระแทก - VERB),0.03628427626541,0,0.03628427626541,pos
