word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(ดี - ADV),0.03909352114448323,0.11288624837399294,0.15197976951847617,pos
(ติ - VERB),0.11739030556456176,0,0.11739030556456176,pos
(สูง - VERB),0.11739030556456176,0,0.11739030556456176,pos
(ของวัด - VERB),0.11739030556456176,0,0.11739030556456176,pos
(จำเป็น - VERB),0.1140362968341457,0,0.1140362968341457,pos
(สงบ - VERB),0.1140362968341457,0,0.1140362968341457,pos
(ลิ้มรส - VERB),0.11297367992890457,0,0.11297367992890457,pos
(ไวย์ - VERB),0.0997817597298775,0,0.0997817597298775,pos
(สดชื่น - VERB),0.090710690663525,0,0.090710690663525,pos
(สมบูรณ์ - VERB),0.06543066211795245,0,0.06543066211795245,pos
(แน่น - ADV),0.05869515278228088,0,0.05869515278228088,pos
(ซ่อนตัว - VERB),0.05812529693002573,0,0.05812529693002573,pos
(นำ - VERB),0.05701814841707285,0,0.05701814841707285,pos
(ช้าง - VERB),0.05701814841707285,0,0.05701814841707285,pos
(ตรวจสอบ - VERB),0.05701814841707285,0,0.05701814841707285,pos
(หมายถึง - VERB),0.05701814841707285,0,0.05701814841707285,pos
(ทำลาย - VERB),0.05701814841707285,0,0.05701814841707285,pos
(ขอบคุณ - VERB),0.05701814841707285,0,0.05701814841707285,pos
(เน้น - VERB),0.05701814841707285,0,0.05701814841707285,pos
(เก็บรักษา - VERB),0.05543431096104305,0,0.05543431096104305,pos
(ท่องเที่ยว - VERB),0.05543431096104305,0,0.05543431096104305,pos
(ความเคารพ - VERB),0.05543431096104305,0,0.05543431096104305,pos
(จุด - VERB),0.04466217470229081,0,0.04466217470229081,pos
(ซ่อน - VERB),0.044347448768834445,0,0.044347448768834445,pos
(ลึกซึ้ง - ADV),0.04338337379559891,0,0.04338337379559891,pos
(ร้ายแรง - VERB),0.04338337379559891,0,0.04338337379559891,pos
(ทุก - ADV),0.04314514329687349,0,0.04314514329687349,pos
(ฉลอง - VERB),0.04186706619264856,0,0.04186706619264856,pos
(ทะเลอันดามัน - ADV),0.041575733220782285,0,0.041575733220782285,pos
(สุด - ADV),0.041575733220782285,0,0.041575733220782285,pos
(สนุก - ADV),0.041575733220782285,0,0.041575733220782285,pos
(ทั่ว - ADV),0.041414016542124205,0,0.041414016542124205,pos
(เกาะ - VERB),0.04034774283175163,0,0.04034774283175163,pos
(ง่ายดาย - ADV),0.039912703891951,0,0.039912703891951,pos
(เล็กน้อย - ADV),0.03981643437913107,0,0.03981643437913107,pos
(รอบๆ - VERB),0.03813721147828033,0,0.03813721147828033,pos
(ไม่ได้ - VERB),0.03765789330963486,0,0.03765789330963486,pos
(แต่ละ - ADV),0.03765349423768962,0,0.03765349423768962,pos
