word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(กรุงเทพ - VERB),0.6481608907167229,0,0.6481608907167229,pos
(น่าขยะแขยง - VERB),0,-0.5395906230238124,-0.5395906230238124,neg
(*มี - VERB),0.022783768313673472,-0.5187675002557623,-0.4959837319420889,neg
(วาง - VERB),0.48612066803754217,0,0.48612066803754217,pos
(เดินผ่าน - VERB),0,-0.35972708201587494,-0.35972708201587494,neg
(เกินไป - ADV),0.0580042121112772,-0.3890756251918218,-0.3310714130805446,neg
(คลับ - VERB),0.32408044535836145,0,0.32408044535836145,pos
(เอง - ADV),0.2777832388785955,0,0.2777832388785955,pos
(*สะอาด - VERB),0,-0.2697953115119062,-0.2697953115119062,neg
(รบกวน - VERB),0,-0.2697953115119062,-0.2697953115119062,neg
(เดินทาง - VERB),0,-0.2697953115119062,-0.2697953115119062,neg
(*ประทับใจ - VERB),0,-0.2697953115119062,-0.2697953115119062,neg
(ตอง - VERB),0.04629444159116021,-0.31126050015345746,-0.26496605856229727,neg
(เจ็ด - VERB),0.24306033401877108,0,0.24306033401877108,pos
(ทิ้ง - VERB),0,-0.23981805467724995,-0.23981805467724995,neg
(หาด - VERB),0.23477895378374106,0,0.23477895378374106,pos
(ได้รับ - VERB),0.0407179493383671,-0.2697953115119062,-0.22907736217353913,neg
(ผับ - VERB),0.2160536302389076,0,0.2160536302389076,pos
(สิทธิพิเศษ - VERB),0.2160536302389076,0,0.2160536302389076,pos
(ขึ้น - ADV),0,-0.215836249209525,-0.215836249209525,neg
(หมด - VERB),0,-0.215836249209525,-0.215836249209525,neg
(พัก - VERB),0.20962305963292943,0,0.20962305963292943,pos
(กะ - VERB),0.11003464596903328,-0.30833749887074996,-0.19830285290171668,neg
(ทำลาย - VERB),0,-0.1945378125959109,-0.1945378125959109,neg
(. - ADV),0.19444826721501687,0,0.19444826721501687,pos
(ไป - VERB),0.03658207532976005,-0.215836249209525,-0.17925417387976494,neg
(ชายหาด - ADV),0.1767711520136517,0,0.1767711520136517,pos
(ลอง - VERB),0.1767711520136517,0,0.1767711520136517,pos
(ดัง - VERB),0.1767711520136517,0,0.1767711520136517,pos
(ลาก - VERB),0.1767711520136517,0,0.1767711520136517,pos
(ลิ่ง - ADV),0.1767711520136517,0,0.1767711520136517,pos
(ดู - VERB),0.04353803289153101,-0.215836249209525,-0.17229821631799397,neg
(อย่างยิ่ง - ADV),0.16434526764861876,0,0.16434526764861876,pos
(คอย - VERB),0.16204022267918072,0,0.16204022267918072,pos
(เมืองไทย - VERB),0.16204022267918072,0,0.16204022267918072,pos
(น่าเกลียด - VERB),0,-0.15416874943537498,-0.15416874943537498,neg
(ผลักดัน - VERB),0,-0.15416874943537498,-0.15416874943537498,neg
(ย้าย - VERB),0,-0.15416874943537498,-0.15416874943537498,neg
(ข้อเสนอ - VERB),0.15407368842058006,0,0.15407368842058006,pos
(ใกล้เคียง - ADV),0.15097123246232122,0,0.15097123246232122,pos
(เสียค่าใช้จ่าย - VERB),0.1495755901653976,0,0.1495755901653976,pos
(เสนอ - VERB),0.1495755901653976,0,0.1495755901653976,pos
(*สะดวก - VERB),0.1495755901653976,0,0.1495755901653976,pos
(เจ็ทสกี - VERB),0.1494047887714716,0,0.1494047887714716,pos
