word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(เมฆมาก - ADJ),0.9956130378462474,0,0.9956130378462474,pos
(เค็ม - ADJ),0.9956130378462474,0,0.9956130378462474,pos
(สูง - ADJ),0.9956130378462474,0,0.9956130378462474,pos
(โดยตรง - ADJ),0.9956130378462474,0,0.9956130378462474,pos
(ร้ายแรง - ADJ),0.9956130378462474,0,0.9956130378462474,pos
(ทั่ว - ADJ),0.9956130378462474,0,0.9956130378462474,pos
(บ้า - ADJ),0.9956130378462474,0,0.9956130378462474,pos
(สมเหตุสมผล - ADJ),0.8450980400142568,0,0.8450980400142568,pos
(*เหมาะ - ADJ),0.4978065189231237,0,0.4978065189231237,pos
(งาม - ADJ),0.4978065189231237,0,0.4978065189231237,pos
(ความสุข - ADJ),0.4978065189231237,0,0.4978065189231237,pos
(อาหารว่าง - ADJ),0.4978065189231237,0,0.4978065189231237,pos
(สะอาด - ADJ),0.44249468348722104,0,0.44249468348722104,pos
(ง่าย - ADJ),0.4225490200071284,0,0.4225490200071284,pos
(ยาว - ADJ),0.398245215138499,0,0.398245215138499,pos
(โรแมนติก - ADJ),0.398245215138499,0,0.398245215138499,pos
(เดียวกัน - ADJ),0.398245215138499,0,0.398245215138499,pos
(*กี่ - ADJ),0.36218487429182433,0,0.36218487429182433,pos
(น้อย - ADJ),0.35625995787596054,0,0.35625995787596054,pos
(เย็น - ADJ),0.3494088048398844,0,0.3494088048398844,pos
(แท้จริง - ADJ),0.33803921600570275,0,0.33803921600570275,pos
(เงียบสงบ - ADJ),0.33803921600570275,0,0.33803921600570275,pos
(แน่นอน - ADJ),0.33646773799396273,0,0.33646773799396273,pos
(ยาก - ADJ),0.3318710126154158,0,0.3318710126154158,pos
(น่าทึ่ง - ADJ),0.3318710126154158,0,0.3318710126154158,pos
(ด้านล่าง - ADJ),0.3318710126154158,0,0.3318710126154158,pos
(สดชื่น - ADJ),0.3318710126154158,0,0.3318710126154158,pos
(ฉลาด - ADJ),0.3318710126154158,0,0.3318710126154158,pos
(ส่วนตัว - ADJ),0.30730837818700246,0,0.30730837818700246,pos
(ด้านนอก - ADJ),0.30730837818700246,0,0.30730837818700246,pos
(ที่นี่ - ADJ),0.2844608679560707,0,0.2844608679560707,pos
(ดังนั้น - ADJ),0.2704313728045622,0,0.2704313728045622,pos
(ลื่น - ADJ),0.24890325946156186,0,0.24890325946156186,pos
(เหมาะสม - ADJ),0.24890325946156186,0,0.24890325946156186,pos
(ซ่อนตัว - ADJ),0.20960274480973629,0,0.20960274480973629,pos
(ที่ผ่านมา - ADJ),0,-0.20068666377598746,-0.20068666377598746,neg
(สุดท้าย - ADJ),0.18964057863738046,0,0.18964057863738046,pos
(เหมาะ - ADJ),0.17040739402502983,0,0.17040739402502983,pos
(จุดสูงสุด - ADJ),0.1659355063077079,0,0.1659355063077079,pos
(เยอะ - ADJ),0,-0.1505149978319906,-0.1505149978319906,neg
(สำคัญ - ADJ),0.1373259362546548,0,0.1373259362546548,pos
(สุด - ADJ),0.1352156864022811,0,0.1352156864022811,pos
(เล็ก - ADJ),0.12646141051867926,0,0.12646141051867926,pos
(สวย - ADJ),0.126175401747736,0,0.126175401747736,pos
(สวยงาม - ADJ),0.12375903728635429,0,0.12375903728635429,pos
(มากมาย - ADJ),0.12135473318946048,0,0.12135473318946048,pos
(เดียว - ADJ),0.1207282914306081,0,0.1207282914306081,pos
(ดี - ADJ),0.11889090465448571,0,0.11889090465448571,pos
(งดงาม - ADJ),0.11747782466877056,0,0.11747782466877056,pos
(โอเค - ADJ),0.11713094562897028,0,0.11713094562897028,pos
(เยี่ยม - ADJ),0.11477354560649941,0,0.11477354560649941,pos
(โดยเฉพาะ - ADJ),0.11420243783976444,0,0.11420243783976444,pos
(เกิน - ADJ),0.10904490838893637,0,0.10904490838893637,pos
(ลับ - ADJ),0.10480137240486814,0,0.10480137240486814,pos
(สั้น - ADJ),0.09956130378462474,0,0.09956130378462474,pos
(ไกล - ADJ),0.09942329882520669,0,0.09942329882520669,pos
(พิเศษ - ADJ),0.09039431767001983,0,0.09039431767001983,pos
(ยอดเยี่ยม - ADJ),0.08367383758209816,0,0.08367383758209816,pos
(โปรด - ADJ),0.08296775315385395,0,0.08296775315385395,pos
(ยิ่งใหญ่ - ADJ),0.0686629681273274,0,0.0686629681273274,pos
(เต็ม - ADJ),0.05689217359121414,0,0.05689217359121414,pos
(คุ้มค่า - ADJ),0.05689217359121414,0,0.05689217359121414,pos
(มาก - ADJ),0.3376974068381022,-0.3010299956639812,0.03666741117412098,pos
