word,noun,position,range,index
(ไป - VERB),(วัด - NOUN),left,1,34
(รอ - VERB),(วัด - NOUN),right,2,37
(ไป - VERB),(วัด - NOUN),right,3,38
(เช็ค - VERB),(วัด - NOUN),left,2,43
(เก่า - ADJ),(วัด - NOUN),left,4,41
(มี - VERB),(วัด - NOUN),right,3,48
(เช็ค - VERB),(วัด - NOUN),left,4,43
(มี - VERB),(วัด - NOUN),right,1,48
(มี - VERB),(การ - NOUN),left,1,48
(ไป - VERB),(สถานที่ - NOUN),left,4,4
(ท่องเที่ยว - VERB),(สถานที่ - NOUN),right,1,9
(ไป - VERB),(เยี่ยม - NOUN),left,2,4
(ท่องเที่ยว - VERB),(เยี่ยม - NOUN),right,3,9
(ไป - VERB),(ชม - NOUN),left,3,4
(ท่องเที่ยว - VERB),(ชม - NOUN),right,2,9
(มี - VERB),(ดี - NOUN),left,4,48
(ดี - VERB),(ดี - NOUN),right,3,55
(มี - VERB),(อย่าง - NOUN),left,3,48
(ดี - VERB),(อย่าง - NOUN),right,4,55
(ไป - VERB),(ภูเก็ต - NOUN),left,2,38
(รอ - VERB),(ภูเก็ต - NOUN),left,3,37
(เก่า - ADJ),(ภูเก็ต - NOUN),right,1,41
(เช็ค - VERB),(ภูเก็ต - NOUN),right,3,43
(ไป - VERB), - NOUN),left,2,4
(ท่องเที่ยว - VERB), - NOUN),right,3,9
(ไป - VERB), - NOUN),left,3,4
(ท่องเที่ยว - VERB), - NOUN),right,2,9
(ไป - VERB), - NOUN),left,4,4
(ท่องเที่ยว - VERB), - NOUN),right,1,9
(ท่องเที่ยว - VERB), - NOUN),left,1,9
(ท่องเที่ยว - VERB), - NOUN),left,2,9
(ท่องเที่ยว - VERB), - NOUN),left,3,9
(ท่องเที่ยว - VERB), - NOUN),left,4,9
(นั่ง - VERB), - NOUN),left,1,20
(นั่ง - VERB), - NOUN),left,3,20
(นั่ง - VERB), - NOUN),left,4,20
(ไป - VERB), - NOUN),right,1,34
(รอ - VERB), - NOUN),right,4,37
(ไป - VERB), - NOUN),left,1,34
(รอ - VERB), - NOUN),right,2,37
(ไป - VERB), - NOUN),right,3,38
(ไป - VERB), - NOUN),left,1,38
(รอ - VERB), - NOUN),left,2,37
(เก่า - ADJ), - NOUN),right,2,41
(เช็ค - VERB), - NOUN),right,4,43
(ไป - VERB), - NOUN),left,2,38
(รอ - VERB), - NOUN),left,3,37
(เก่า - ADJ), - NOUN),right,1,41
(เช็ค - VERB), - NOUN),right,3,43
(เช็ค - VERB), - NOUN),left,1,43
(เก่า - ADJ), - NOUN),left,3,41
(มี - VERB), - NOUN),right,4,48
(เช็ค - VERB), - NOUN),left,2,43
(เก่า - ADJ), - NOUN),left,4,41
(มี - VERB), - NOUN),right,3,48
(เช็ค - VERB), - NOUN),left,3,43
(มี - VERB), - NOUN),right,2,48
(เช็ค - VERB), - NOUN),left,4,43
(มี - VERB), - NOUN),right,1,48
(มี - VERB), - NOUN),left,1,48
(มี - VERB), - NOUN),left,2,48
(มี - VERB), - NOUN),left,3,48
(ดี - VERB), - NOUN),right,4,55
(มี - VERB), - NOUN),left,4,48
(ดี - VERB), - NOUN),right,3,55
(ท่องเที่ยว - VERB),(วัฒนธรรม - NOUN),left,2,9
(เช็ค - VERB),(บริเวณ - NOUN),left,3,43
(มี - VERB),(บริเวณ - NOUN),right,2,48
(ท่องเที่ยว - VERB),(ทาง - NOUN),left,1,9
