word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(สูง - ADJ),0.2844608679560707,0,0.2844608679560707,pos
(น้อย - ADJ),0.20188064279637763,0,0.20188064279637763,pos
(ฉลาด - ADJ),0.18102055233568135,0,0.18102055233568135,pos
(ผิด - ADJ),0,-0.1505149978319906,-0.1505149978319906,neg
(ถึง - ADV),0.14223043397803534,0,0.14223043397803534,pos
(ซ่อนตัว - ADJ),0.14223043397803534,0,0.14223043397803534,pos
(รอบๆ - ADV),0.13274840504616633,0,0.13274840504616633,pos
(ที่นี่ - ADJ),0.13274840504616633,0,0.13274840504616633,pos
(แน่น - ADV),0.13274840504616633,0,0.13274840504616633,pos
(เช่นกัน - ADV),0.13274840504616633,0,0.13274840504616633,pos
(ส่วนใหญ่ - ADV),0.12846619843177387,0,0.12846619843177387,pos
(ที่ผ่านมา - ADJ),0,-0.12041199826559248,-0.12041199826559248,neg
(*กี่ - ADJ),0.11267973866856758,0,0.11267973866856758,pos
(สาย - ADV),0.10480137240486814,0,0.10480137240486814,pos
(เกือบ - ADV),0.10211415772782025,0,0.10211415772782025,pos
(แท้จริง - ADJ),0.09942329882520669,0,0.09942329882520669,pos
(ยี่ - ADV),0.08895768842255335,0,0.08895768842255335,pos
(ไว้ - ADV),0.08285274902100558,0,0.08285274902100558,pos
(แน่นอน - ADJ),0.07968972741962274,0,0.07968972741962274,pos
(ประมาณ - ADV),0.07806849785213175,0,0.07806849785213175,pos
(ก่อน - ADV),0.07682709454675062,0,0.07682709454675062,pos
(กว้าง - ADJ),0.07682709454675062,0,0.07682709454675062,pos
(ดังนั้น - ADJ),0.07682709454675062,0,0.07682709454675062,pos
(ด้านนอก - ADJ),0.07682709454675062,0,0.07682709454675062,pos
(เยอะ - ADJ),0,-0.0752574989159953,-0.0752574989159953,neg
(ที่สุด - ADV),0.07367261528394248,0,0.07367261528394248,pos
(เหมาะ - ADJ),0.07365190044000641,0,0.07365190044000641,pos
(ส่วนตัว - ADJ),0.07243697485836487,0,0.07243697485836487,pos
(น่าทึ่ง - ADJ),0.07240822093427254,0,0.07240822093427254,pos
(จุดสูงสุด - ADJ),0.07197202683225885,0,0.07197202683225885,pos
(ใกล้ - ADV),0.07192323744802186,0,0.07192323744802186,pos
(สุดท้าย - ADJ),0.07111521698901767,0,0.07111521698901767,pos
(ลับ - ADJ),0.07111521698901767,0,0.07111521698901767,pos
(เหมาะสม - ADJ),0.07111521698901767,0,0.07111521698901767,pos
(สุด - ADJ),0.06806158711524216,0,0.06806158711524216,pos
(เยี่ยม - ADV),0.06615076592212059,0,0.06615076592212059,pos
(อีก - ADV),0.06615076592212059,0,0.06615076592212059,pos
(ที่นี่ - ADV),0.06564411097301291,0,0.06564411097301291,pos
(เยี่ยม - ADJ),0.0639715647819557,0,0.0639715647819557,pos
(ตลอด - ADV),0.062225814865390465,0,0.062225814865390465,pos
(พอ - ADV),0.06036414571530405,0,0.06036414571530405,pos
(โปรด - ADJ),0.05982994973552261,0,0.05982994973552261,pos
(ขึ้น - ADV),0.05828262344925909,0,0.05828262344925909,pos
(มาก - ADJ),0.16903084873018273,-0.22577249674798588,-0.056741648017803153,neg
(อย่างไรก็ตาม - ADJ),0.05531183543590263,0,0.05531183543590263,pos
(เสมอ - ADV),0.05531183543590263,0,0.05531183543590263,pos
(ความสุข - ADJ),0.05531183543590263,0,0.05531183543590263,pos
(บ้า - ADJ),0.05531183543590263,0,0.05531183543590263,pos
(ข้างหน้า - ADV),0.05455413906006835,0,0.05455413906006835,pos
